date,store_nbr,family,sales,onpromotion
2016-10-23,48,PERSONAL CARE,1259.0,13
2016-10-23,48,PRODUCE,4083.203,35
2016-10-23,49,PERSONAL CARE,759.0,10
2016-10-23,49,PRODUCE,10068.71,38
2016-10-23,5,PERSONAL CARE,315.0,10
2016-10-23,5,PRODUCE,1738.593,27
2016-10-23,50,PERSONAL CARE,730.0,10
2016-10-23,50,PRODUCE,3085.939,39
2016-10-23,51,PERSONAL CARE,415.0,7
2016-10-23,51,PRODUCE,5859.513,41
2016-10-23,52,PERSONAL CARE,0.0,0
2016-10-23,52,PRODUCE,0.0,0
2016-10-23,53,PERSONAL CARE,366.0,8
2016-10-23,53,PRODUCE,2398.665,34
2016-10-23,54,PERSONAL CARE,287.0,3
2016-10-23,54,PRODUCE,849.029,4
2016-10-23,6,PERSONAL CARE,583.0,11
2016-10-23,6,PRODUCE,4392.611,34
2016-10-23,7,PERSONAL CARE,287.0,7
2016-10-23,7,PRODUCE,5689.894,38
2016-10-23,8,PERSONAL CARE,447.0,7
2016-10-23,8,PRODUCE,6768.41,41
2016-10-23,9,PERSONAL CARE,683.0,6
2016-10-23,9,PRODUCE,2371.112,5
2016-10-24,1,PERSONAL CARE,142.0,6
2016-10-24,1,PRODUCE,2227.497,37
2016-10-24,10,PERSONAL CARE,153.0,3
2016-10-24,10,PRODUCE,205.251,4
2016-10-24,11,PERSONAL CARE,349.0,7
2016-10-24,11,PRODUCE,1070.583,5
2016-10-24,12,PERSONAL CARE,173.0,3
2016-10-24,12,PRODUCE,308.338,4
2016-10-24,13,PERSONAL CARE,164.0,4
2016-10-24,13,PRODUCE,201.502,4
2016-10-24,14,PERSONAL CARE,190.0,3
2016-10-24,14,PRODUCE,350.816,4
2016-10-24,15,PERSONAL CARE,186.0,3
2016-10-24,15,PRODUCE,612.875,4
2016-10-24,16,PERSONAL CARE,156.0,4
2016-10-24,16,PRODUCE,534.45703,4
2016-10-24,17,PERSONAL CARE,220.0,3
2016-10-24,17,PRODUCE,1233.798,5
2016-10-24,18,PERSONAL CARE,0.0,0
2016-10-24,18,PRODUCE,0.0,0
2016-10-24,19,PERSONAL CARE,152.0,5
2016-10-24,19,PRODUCE,430.487,3
2016-10-24,2,PERSONAL CARE,203.0,8
2016-10-24,2,PRODUCE,2363.512,36
2016-10-24,20,PERSONAL CARE,222.0,5
2016-10-24,20,PRODUCE,820.719,5
2016-10-24,21,PERSONAL CARE,219.0,4
2016-10-24,21,PRODUCE,1084.012,5
2016-10-24,22,PERSONAL CARE,99.0,3
2016-10-24,22,PRODUCE,375.155,4
2016-10-24,23,PERSONAL CARE,137.0,8
2016-10-24,23,PRODUCE,1372.714,29
2016-10-24,24,PERSONAL CARE,256.0,7
2016-10-24,24,PRODUCE,3099.93,31
2016-10-24,25,PERSONAL CARE,0.0,0
2016-10-24,25,PRODUCE,0.0,0
2016-10-24,26,PERSONAL CARE,150.0,8
2016-10-24,26,PRODUCE,386.018,13
2016-10-24,27,PERSONAL CARE,193.0,7
2016-10-24,27,PRODUCE,2551.022,38
2016-10-24,28,PERSONAL CARE,245.0,6
2016-10-24,28,PRODUCE,954.447,5
2016-10-24,29,PERSONAL CARE,216.0,4
2016-10-24,29,PRODUCE,1149.994,4
2016-10-24,3,PERSONAL CARE,412.0,10
2016-10-24,3,PRODUCE,7795.626,38
2016-10-24,30,PERSONAL CARE,81.0,3
2016-10-24,30,PRODUCE,470.851,3
2016-10-24,31,PERSONAL CARE,231.0,5
2016-10-24,31,PRODUCE,875.94403,5
2016-10-24,32,PERSONAL CARE,66.0,2
2016-10-24,32,PRODUCE,170.09,2
2016-10-24,33,PERSONAL CARE,167.0,3
2016-10-24,33,PRODUCE,1051.395,4
2016-10-24,34,PERSONAL CARE,271.0,5
2016-10-24,34,PRODUCE,656.703,5
2016-10-24,35,PERSONAL CARE,63.0,3
2016-10-24,35,PRODUCE,244.476,3
2016-10-24,36,PERSONAL CARE,182.0,5
2016-10-24,36,PRODUCE,1327.662,5
2016-10-24,37,PERSONAL CARE,275.0,7
2016-10-24,37,PRODUCE,2904.552,37
2016-10-24,38,PERSONAL CARE,251.0,10
2016-10-24,38,PRODUCE,1675.099,31
2016-10-24,39,PERSONAL CARE,241.0,4
2016-10-24,39,PRODUCE,1503.787,5
2016-10-24,4,PERSONAL CARE,188.0,10
2016-10-24,4,PRODUCE,2146.762,23
2016-10-24,40,PERSONAL CARE,267.0,4
2016-10-24,40,PRODUCE,1074.437,3
2016-10-24,41,PERSONAL CARE,226.0,9
2016-10-24,41,PRODUCE,1871.557,30
2016-10-24,42,PERSONAL CARE,185.0,4
2016-10-24,42,PRODUCE,2131.525,37
2016-10-24,43,PERSONAL CARE,205.0,4
2016-10-24,43,PRODUCE,604.22,5
2016-10-24,44,PERSONAL CARE,397.0,7
2016-10-24,44,PRODUCE,9173.862,41
2016-10-24,45,PERSONAL CARE,573.0,12
2016-10-24,45,PRODUCE,5252.484,38
2016-10-24,46,PERSONAL CARE,531.0,13
2016-10-24,46,PRODUCE,2443.314,40
2016-10-24,47,PERSONAL CARE,509.0,11
2016-10-24,47,PRODUCE,5523.234,36
2016-10-24,48,PERSONAL CARE,524.0,12
2016-10-24,48,PRODUCE,1698.798,34
2016-10-24,49,PERSONAL CARE,392.0,7
2016-10-24,49,PRODUCE,7993.039,43
2016-10-24,5,PERSONAL CARE,227.0,10
2016-10-24,5,PRODUCE,1180.174,26
2016-10-24,50,PERSONAL CARE,386.0,7
2016-10-24,50,PRODUCE,1992.273,35
2016-10-24,51,PERSONAL CARE,231.0,8
2016-10-24,51,PRODUCE,4589.205,33
2016-10-24,52,PERSONAL CARE,0.0,0
2016-10-24,52,PRODUCE,0.0,0
2016-10-24,53,PERSONAL CARE,200.0,7
2016-10-24,53,PRODUCE,1549.907,34
2016-10-24,54,PERSONAL CARE,158.0,4
2016-10-24,54,PRODUCE,478.554,4
2016-10-24,6,PERSONAL CARE,242.0,9
2016-10-24,6,PRODUCE,2532.824,30
2016-10-24,7,PERSONAL CARE,225.0,8
2016-10-24,7,PRODUCE,5839.624,35
2016-10-24,8,PERSONAL CARE,316.0,10
2016-10-24,8,PRODUCE,3986.275,40
2016-10-24,9,PERSONAL CARE,277.0,5
2016-10-24,9,PRODUCE,1114.935,5
2016-10-25,1,PERSONAL CARE,118.0,4
2016-10-25,1,PRODUCE,2336.619,36
2016-10-25,10,PERSONAL CARE,171.0,4
2016-10-25,10,PRODUCE,278.451,56
2016-10-25,11,PERSONAL CARE,317.0,8
2016-10-25,11,PRODUCE,1915.008,125
2016-10-25,12,PERSONAL CARE,133.0,3
2016-10-25,12,PRODUCE,404.55,78
2016-10-25,13,PERSONAL CARE,166.0,6
2016-10-25,13,PRODUCE,180.659,41
2016-10-25,14,PERSONAL CARE,232.0,3
2016-10-25,14,PRODUCE,439.916,73
2016-10-25,15,PERSONAL CARE,196.0,5
2016-10-25,15,PRODUCE,1043.105,85
2016-10-25,16,PERSONAL CARE,119.0,3
2016-10-25,16,PRODUCE,845.545,78
2016-10-25,17,PERSONAL CARE,290.0,5
2016-10-25,17,PRODUCE,2152.024,105
2016-10-25,18,PERSONAL CARE,0.0,0
2016-10-25,18,PRODUCE,0.0,0
2016-10-25,19,PERSONAL CARE,146.0,4
2016-10-25,19,PRODUCE,439.992,74
2016-10-25,2,PERSONAL CARE,235.0,10
2016-10-25,2,PRODUCE,2282.906,35
2016-10-25,20,PERSONAL CARE,260.0,6
2016-10-25,20,PRODUCE,1421.854,122
2016-10-25,21,PERSONAL CARE,193.0,5
2016-10-25,21,PRODUCE,1614.01,113
2016-10-25,22,PERSONAL CARE,87.0,5
2016-10-25,22,PRODUCE,336.315,76
2016-10-25,23,PERSONAL CARE,124.0,7
2016-10-25,23,PRODUCE,1157.39,28
2016-10-25,24,PERSONAL CARE,221.0,6
2016-10-25,24,PRODUCE,2776.181,34
2016-10-25,25,PERSONAL CARE,0.0,0
2016-10-25,25,PRODUCE,0.0,0
2016-10-25,26,PERSONAL CARE,92.0,4
2016-10-25,26,PRODUCE,307.205,11
2016-10-25,27,PERSONAL CARE,180.0,8
2016-10-25,27,PRODUCE,1981.781,38
2016-10-25,28,PERSONAL CARE,606.0,5
2016-10-25,28,PRODUCE,2814.729,120
2016-10-25,29,PERSONAL CARE,189.0,4
2016-10-25,29,PRODUCE,2347.538,134
2016-10-25,3,PERSONAL CARE,370.0,11
2016-10-25,3,PRODUCE,6440.652,40
2016-10-25,30,PERSONAL CARE,111.0,3
2016-10-25,30,PRODUCE,1031.326,85
2016-10-25,31,PERSONAL CARE,208.0,4
2016-10-25,31,PRODUCE,2266.225,110
2016-10-25,32,PERSONAL CARE,69.0,3
2016-10-25,32,PRODUCE,348.239,62
2016-10-25,33,PERSONAL CARE,171.0,6
2016-10-25,33,PRODUCE,1762.554,88
2016-10-25,34,PERSONAL CARE,233.0,4
2016-10-25,34,PRODUCE,1300.663,116
2016-10-25,35,PERSONAL CARE,53.0,2
2016-10-25,35,PRODUCE,582.147,72
2016-10-25,36,PERSONAL CARE,204.0,5
2016-10-25,36,PRODUCE,2929.778,151
2016-10-25,37,PERSONAL CARE,211.0,9
2016-10-25,37,PRODUCE,2581.916,36
2016-10-25,38,PERSONAL CARE,187.0,8
2016-10-25,38,PRODUCE,1227.351,31
2016-10-25,39,PERSONAL CARE,283.0,6
2016-10-25,39,PRODUCE,2941.347,154
2016-10-25,4,PERSONAL CARE,218.0,9
2016-10-25,4,PRODUCE,2232.28,25
2016-10-25,40,PERSONAL CARE,249.0,5
2016-10-25,40,PRODUCE,2000.715,108
2016-10-25,41,PERSONAL CARE,183.0,7
2016-10-25,41,PRODUCE,1512.411,33
2016-10-25,42,PERSONAL CARE,185.0,8
2016-10-25,42,PRODUCE,1852.264,37
2016-10-25,43,PERSONAL CARE,157.0,3
2016-10-25,43,PRODUCE,1098.437,92
2016-10-25,44,PERSONAL CARE,331.0,11
2016-10-25,44,PRODUCE,7575.659,42
2016-10-25,45,PERSONAL CARE,419.0,10
2016-10-25,45,PRODUCE,4641.12,37
2016-10-25,46,PERSONAL CARE,487.0,11
2016-10-25,46,PRODUCE,1866.562,40
2016-10-25,47,PERSONAL CARE,472.0,11
2016-10-25,47,PRODUCE,4795.808,37
2016-10-25,48,PERSONAL CARE,395.0,11
2016-10-25,48,PRODUCE,1427.921,33
2016-10-25,49,PERSONAL CARE,274.0,6
2016-10-25,49,PRODUCE,6416.825,42
2016-10-25,5,PERSONAL CARE,165.0,5
2016-10-25,5,PRODUCE,1120.852,23
2016-10-25,50,PERSONAL CARE,304.0,8
2016-10-25,50,PRODUCE,1829.594,36
2016-10-25,51,PERSONAL CARE,183.0,5
2016-10-25,51,PRODUCE,3884.373,30
2016-10-25,52,PERSONAL CARE,0.0,0
2016-10-25,52,PRODUCE,0.0,0
2016-10-25,53,PERSONAL CARE,196.0,8
2016-10-25,53,PRODUCE,1293.685,32
2016-10-25,54,PERSONAL CARE,132.0,3
2016-10-25,54,PRODUCE,857.732,43
2016-10-25,6,PERSONAL CARE,230.0,9
2016-10-25,6,PRODUCE,2335.134,30
2016-10-25,7,PERSONAL CARE,192.0,4
2016-10-25,7,PRODUCE,5249.799,38
2016-10-25,8,PERSONAL CARE,288.0,8
2016-10-25,8,PRODUCE,4109.797,42
2016-10-25,9,PERSONAL CARE,355.0,5
2016-10-25,9,PRODUCE,2207.676,141
2016-10-26,1,PERSONAL CARE,142.0,8
2016-10-26,1,PRODUCE,3709.456,208
2016-10-26,10,PERSONAL CARE,100.0,5
2016-10-26,10,PRODUCE,121.381,4
2016-10-26,11,PERSONAL CARE,276.0,11
2016-10-26,11,PRODUCE,850.449,5
2016-10-26,12,PERSONAL CARE,113.0,6
2016-10-26,12,PRODUCE,227.087,3
2016-10-26,13,PERSONAL CARE,165.0,7
2016-10-26,13,PRODUCE,167.107,4
2016-10-26,14,PERSONAL CARE,254.0,8
2016-10-26,14,PRODUCE,309.407,4
2016-10-26,15,PERSONAL CARE,115.0,6
2016-10-26,15,PRODUCE,586.244,4
2016-10-26,16,PERSONAL CARE,82.0,5
2016-10-26,16,PRODUCE,322.612,4
2016-10-26,17,PERSONAL CARE,163.0,6
2016-10-26,17,PRODUCE,1159.514,5
2016-10-26,18,PERSONAL CARE,0.0,0
2016-10-26,18,PRODUCE,0.0,0
2016-10-26,19,PERSONAL CARE,144.0,4
2016-10-26,19,PRODUCE,315.6,3
2016-10-26,2,PERSONAL CARE,361.0,13
2016-10-26,2,PRODUCE,3501.076,216
2016-10-26,20,PERSONAL CARE,227.0,7
2016-10-26,20,PRODUCE,589.663,5
2016-10-26,21,PERSONAL CARE,176.0,7
2016-10-26,21,PRODUCE,823.525,5
2016-10-26,22,PERSONAL CARE,93.0,7
2016-10-26,22,PRODUCE,277.284,4
2016-10-26,23,PERSONAL CARE,110.0,8
2016-10-26,23,PRODUCE,1675.355,194
2016-10-26,24,PERSONAL CARE,217.0,10
2016-10-26,24,PRODUCE,5318.275,207
2016-10-26,25,PERSONAL CARE,0.0,0
2016-10-26,25,PRODUCE,0.0,0
2016-10-26,26,PERSONAL CARE,63.0,9
2016-10-26,26,PRODUCE,614.007,99
2016-10-26,27,PERSONAL CARE,157.0,10
2016-10-26,27,PRODUCE,3510.633,211
2016-10-26,28,PERSONAL CARE,188.0,6
2016-10-26,28,PRODUCE,911.28,5
2016-10-26,29,PERSONAL CARE,170.0,6
2016-10-26,29,PRODUCE,839.078,5
2016-10-26,3,PERSONAL CARE,481.0,12
2016-10-26,3,PRODUCE,10443.54,216
2016-10-26,30,PERSONAL CARE,54.0,5
2016-10-26,30,PRODUCE,337.16602,2
2016-10-26,31,PERSONAL CARE,163.0,6
2016-10-26,31,PRODUCE,760.007,5
2016-10-26,32,PERSONAL CARE,34.0,1
2016-10-26,32,PRODUCE,119.483,3
2016-10-26,33,PERSONAL CARE,119.0,5
2016-10-26,33,PRODUCE,731.383,4
2016-10-26,34,PERSONAL CARE,189.0,3
2016-10-26,34,PRODUCE,572.298,4
2016-10-26,35,PERSONAL CARE,42.0,2
2016-10-26,35,PRODUCE,190.314,4
2016-10-26,36,PERSONAL CARE,146.0,6
2016-10-26,36,PRODUCE,1337.771,5
2016-10-26,37,PERSONAL CARE,225.0,6
2016-10-26,37,PRODUCE,4447.13,210
2016-10-26,38,PERSONAL CARE,244.0,11
2016-10-26,38,PRODUCE,3085.226,184
2016-10-26,39,PERSONAL CARE,231.0,7
2016-10-26,39,PRODUCE,1200.769,4
2016-10-26,4,PERSONAL CARE,214.0,14
2016-10-26,4,PRODUCE,3713.007,183
2016-10-26,40,PERSONAL CARE,220.0,5
2016-10-26,40,PRODUCE,876.349,4
2016-10-26,41,PERSONAL CARE,180.0,10
2016-10-26,41,PRODUCE,2279.251,181
2016-10-26,42,PERSONAL CARE,158.0,7
2016-10-26,42,PRODUCE,3371.164,209
2016-10-26,43,PERSONAL CARE,157.0,5
2016-10-26,43,PRODUCE,458.495,5
2016-10-26,44,PERSONAL CARE,398.0,12
2016-10-26,44,PRODUCE,13765.939,234
2016-10-26,45,PERSONAL CARE,374.0,13
2016-10-26,45,PRODUCE,6824.536,212
2016-10-26,46,PERSONAL CARE,463.0,14
2016-10-26,46,PRODUCE,3045.017,224
2016-10-26,47,PERSONAL CARE,394.0,12
2016-10-26,47,PRODUCE,6891.628,226
2016-10-26,48,PERSONAL CARE,401.0,13
2016-10-26,48,PRODUCE,1847.3881,183
2016-10-26,49,PERSONAL CARE,356.0,13
2016-10-26,49,PRODUCE,9121.8545,238
2016-10-26,5,PERSONAL CARE,155.0,13
2016-10-26,5,PRODUCE,1657.029,173
2016-10-26,50,PERSONAL CARE,287.0,11
2016-10-26,50,PRODUCE,2387.778,224
2016-10-26,51,PERSONAL CARE,224.0,9
2016-10-26,51,PRODUCE,7396.27,206
2016-10-26,52,PERSONAL CARE,0.0,0
2016-10-26,52,PRODUCE,0.0,0
2016-10-26,53,PERSONAL CARE,187.0,8
2016-10-26,53,PRODUCE,2668.407,181
2016-10-26,54,PERSONAL CARE,71.0,2
2016-10-26,54,PRODUCE,380.678,4
2016-10-26,6,PERSONAL CARE,213.0,12
2016-10-26,6,PRODUCE,3449.374,192
2016-10-26,7,PERSONAL CARE,240.0,6
2016-10-26,7,PRODUCE,6916.788,235
2016-10-26,8,PERSONAL CARE,241.0,8
2016-10-26,8,PRODUCE,6375.023,234
2016-10-26,9,PERSONAL CARE,253.0,6
2016-10-26,9,PRODUCE,1154.0,5
2016-10-27,1,PERSONAL CARE,127.0,6
2016-10-27,1,PRODUCE,2122.138,0
2016-10-27,10,PERSONAL CARE,69.0,6
2016-10-27,10,PRODUCE,197.226,5
2016-10-27,11,PERSONAL CARE,243.0,9
2016-10-27,11,PRODUCE,777.085,7
2016-10-27,12,PERSONAL CARE,126.0,4
2016-10-27,12,PRODUCE,281.85,4
2016-10-27,13,PERSONAL CARE,150.0,8
2016-10-27,13,PRODUCE,188.976,4
2016-10-27,14,PERSONAL CARE,175.0,6
2016-10-27,14,PRODUCE,344.658,4
2016-10-27,15,PERSONAL CARE,128.0,4
2016-10-27,15,PRODUCE,455.47,3
2016-10-27,16,PERSONAL CARE,72.0,4
2016-10-27,16,PRODUCE,374.979,3
2016-10-27,17,PERSONAL CARE,179.0,7
2016-10-27,17,PRODUCE,1090.1,5
2016-10-27,18,PERSONAL CARE,0.0,0
2016-10-27,18,PRODUCE,0.0,0
2016-10-27,19,PERSONAL CARE,121.0,7
2016-10-27,19,PRODUCE,314.471,3
2016-10-27,2,PERSONAL CARE,157.0,9
2016-10-27,2,PRODUCE,1630.793,1
2016-10-27,20,PERSONAL CARE,192.0,8
2016-10-27,20,PRODUCE,637.05,5
2016-10-27,21,PERSONAL CARE,164.0,7
2016-10-27,21,PRODUCE,696.301,5
2016-10-27,22,PERSONAL CARE,82.0,7
2016-10-27,22,PRODUCE,297.378,4
2016-10-27,23,PERSONAL CARE,115.0,8
2016-10-27,23,PRODUCE,997.601,0
2016-10-27,24,PERSONAL CARE,202.0,9
2016-10-27,24,PRODUCE,2769.125,0
2016-10-27,25,PERSONAL CARE,254.0,14
2016-10-27,25,PRODUCE,1799.341,0
2016-10-27,26,PERSONAL CARE,164.0,10
2016-10-27,26,PRODUCE,405.855,0
2016-10-27,27,PERSONAL CARE,128.0,8
2016-10-27,27,PRODUCE,1765.36,0
2016-10-27,28,PERSONAL CARE,152.0,6
2016-10-27,28,PRODUCE,923.588,5
2016-10-27,29,PERSONAL CARE,181.0,6
2016-10-27,29,PRODUCE,869.314,5
2016-10-27,3,PERSONAL CARE,321.0,9
2016-10-27,3,PRODUCE,4981.895,0
2016-10-27,30,PERSONAL CARE,84.0,6
2016-10-27,30,PRODUCE,394.115,4
2016-10-27,31,PERSONAL CARE,146.0,4
2016-10-27,31,PRODUCE,911.633,4
2016-10-27,32,PERSONAL CARE,47.0,3
2016-10-27,32,PRODUCE,123.32,4
2016-10-27,33,PERSONAL CARE,158.0,6
2016-10-27,33,PRODUCE,921.505,4
2016-10-27,34,PERSONAL CARE,187.0,6
2016-10-27,34,PRODUCE,522.413,5
2016-10-27,35,PERSONAL CARE,29.0,3
2016-10-27,35,PRODUCE,207.305,3
2016-10-27,36,PERSONAL CARE,130.0,4
2016-10-27,36,PRODUCE,807.034,5
2016-10-27,37,PERSONAL CARE,190.0,8
2016-10-27,37,PRODUCE,2396.084,0
2016-10-27,38,PERSONAL CARE,242.0,10
2016-10-27,38,PRODUCE,1073.267,0
2016-10-27,39,PERSONAL CARE,172.0,5
2016-10-27,39,PRODUCE,1099.878,5
2016-10-27,4,PERSONAL CARE,129.0,11
2016-10-27,4,PRODUCE,1557.357,0
2016-10-27,40,PERSONAL CARE,212.0,5
2016-10-27,40,PRODUCE,794.69,4
2016-10-27,41,PERSONAL CARE,139.0,9
2016-10-27,41,PRODUCE,1250.994,0
2016-10-27,42,PERSONAL CARE,128.0,8
2016-10-27,42,PRODUCE,1522.295,0
2016-10-27,43,PERSONAL CARE,159.0,6
2016-10-27,43,PRODUCE,439.081,4
2016-10-27,44,PERSONAL CARE,319.0,13
2016-10-27,44,PRODUCE,6874.121,0
2016-10-27,45,PERSONAL CARE,344.0,12
2016-10-27,45,PRODUCE,3701.268,0
2016-10-27,46,PERSONAL CARE,389.0,10
2016-10-27,46,PRODUCE,1682.6849,0
2016-10-27,47,PERSONAL CARE,382.0,13
2016-10-27,47,PRODUCE,3554.367,0
2016-10-27,48,PERSONAL CARE,365.0,15
2016-10-27,48,PRODUCE,1072.124,0
2016-10-27,49,PERSONAL CARE,253.0,9
2016-10-27,49,PRODUCE,4882.069,0
2016-10-27,5,PERSONAL CARE,202.0,10
2016-10-27,5,PRODUCE,1033.883,1
2016-10-27,50,PERSONAL CARE,282.0,10
2016-10-27,50,PRODUCE,1506.731,0
2016-10-27,51,PERSONAL CARE,184.0,11
2016-10-27,51,PRODUCE,3590.36,0
2016-10-27,52,PERSONAL CARE,0.0,0
2016-10-27,52,PRODUCE,0.0,0
2016-10-27,53,PERSONAL CARE,148.0,10
2016-10-27,53,PRODUCE,1258.736,0
2016-10-27,54,PERSONAL CARE,136.0,7
2016-10-27,54,PRODUCE,378.15298,4
2016-10-27,6,PERSONAL CARE,227.0,11
2016-10-27,6,PRODUCE,1728.552,0
2016-10-27,7,PERSONAL CARE,172.0,10
2016-10-27,7,PRODUCE,4470.786,0
2016-10-27,8,PERSONAL CARE,217.0,9
2016-10-27,8,PRODUCE,3246.68,0
2016-10-27,9,PERSONAL CARE,298.0,7
2016-10-27,9,PRODUCE,951.05,5
2016-10-28,1,PERSONAL CARE,121.0,6
2016-10-28,1,PRODUCE,2369.483,0
2016-10-28,10,PERSONAL CARE,94.0,4
2016-10-28,10,PRODUCE,166.731,2
2016-10-28,11,PERSONAL CARE,261.0,9
2016-10-28,11,PRODUCE,811.185,4
2016-10-28,12,PERSONAL CARE,119.0,6
2016-10-28,12,PRODUCE,292.617,4
2016-10-28,13,PERSONAL CARE,135.0,8
2016-10-28,13,PRODUCE,199.342,3
2016-10-28,14,PERSONAL CARE,250.0,4
2016-10-28,14,PRODUCE,240.364,4
2016-10-28,15,PERSONAL CARE,119.0,6
2016-10-28,15,PRODUCE,510.694,4
2016-10-28,16,PERSONAL CARE,64.0,4
2016-10-28,16,PRODUCE,363.576,4
2016-10-28,17,PERSONAL CARE,148.0,5
2016-10-28,17,PRODUCE,954.243,5
2016-10-28,18,PERSONAL CARE,0.0,0
2016-10-28,18,PRODUCE,0.0,0
2016-10-28,19,PERSONAL CARE,119.0,7
2016-10-28,19,PRODUCE,277.402,4
2016-10-28,2,PERSONAL CARE,180.0,8
2016-10-28,2,PRODUCE,2149.625,1
2016-10-28,20,PERSONAL CARE,219.0,8
2016-10-28,20,PRODUCE,410.693,5
2016-10-28,21,PERSONAL CARE,131.0,6
2016-10-28,21,PRODUCE,554.511,5
2016-10-28,22,PERSONAL CARE,82.0,5
2016-10-28,22,PRODUCE,210.633,2
2016-10-28,23,PERSONAL CARE,109.0,6
2016-10-28,23,PRODUCE,1265.239,1
2016-10-28,24,PERSONAL CARE,295.0,12
2016-10-28,24,PRODUCE,3350.32,1
2016-10-28,25,PERSONAL CARE,203.0,11
2016-10-28,25,PRODUCE,1543.181,0
2016-10-28,26,PERSONAL CARE,145.0,0
2016-10-28,26,PRODUCE,303.448,0
2016-10-28,27,PERSONAL CARE,203.0,11
2016-10-28,27,PRODUCE,1918.647,1
2016-10-28,28,PERSONAL CARE,139.0,6
2016-10-28,28,PRODUCE,862.438,4
2016-10-28,29,PERSONAL CARE,133.0,4
2016-10-28,29,PRODUCE,738.291,5
2016-10-28,3,PERSONAL CARE,401.0,12
2016-10-28,3,PRODUCE,6463.363,1
2016-10-28,30,PERSONAL CARE,74.0,4
2016-10-28,30,PRODUCE,357.805,3
2016-10-28,31,PERSONAL CARE,161.0,6
2016-10-28,31,PRODUCE,968.266,5
2016-10-28,32,PERSONAL CARE,47.0,3
2016-10-28,32,PRODUCE,133.481,4
2016-10-28,33,PERSONAL CARE,101.0,5
2016-10-28,33,PRODUCE,934.613,4
2016-10-28,34,PERSONAL CARE,211.0,6
2016-10-28,34,PRODUCE,529.435,4
2016-10-28,35,PERSONAL CARE,29.0,2
2016-10-28,35,PRODUCE,197.158,3
2016-10-28,36,PERSONAL CARE,131.0,4
2016-10-28,36,PRODUCE,807.048,5
2016-10-28,37,PERSONAL CARE,196.0,7
2016-10-28,37,PRODUCE,2429.28,1
2016-10-28,38,PERSONAL CARE,227.0,11
2016-10-28,38,PRODUCE,1719.77,1
2016-10-28,39,PERSONAL CARE,349.0,7
2016-10-28,39,PRODUCE,1228.158,5
2016-10-28,4,PERSONAL CARE,150.0,10
2016-10-28,4,PRODUCE,1795.312,0
2016-10-28,40,PERSONAL CARE,176.0,6
2016-10-28,40,PRODUCE,728.225,3
2016-10-28,41,PERSONAL CARE,167.0,6
2016-10-28,41,PRODUCE,1391.579,1
2016-10-28,42,PERSONAL CARE,156.0,4
2016-10-28,42,PRODUCE,2043.481,1
2016-10-28,43,PERSONAL CARE,183.0,7
2016-10-28,43,PRODUCE,410.214,5
2016-10-28,44,PERSONAL CARE,404.0,13
2016-10-28,44,PRODUCE,8154.121,1
2016-10-28,45,PERSONAL CARE,453.0,13
2016-10-28,45,PRODUCE,5339.457,1
2016-10-28,46,PERSONAL CARE,500.0,15
2016-10-28,46,PRODUCE,2055.468,1
2016-10-28,47,PERSONAL CARE,414.0,14
2016-10-28,47,PRODUCE,4471.704,1
2016-10-28,48,PERSONAL CARE,354.0,14
2016-10-28,48,PRODUCE,1171.008,1
2016-10-28,49,PERSONAL CARE,341.0,10
2016-10-28,49,PRODUCE,6954.577,1
2016-10-28,5,PERSONAL CARE,191.0,10
2016-10-28,5,PRODUCE,1121.379,1
2016-10-28,50,PERSONAL CARE,318.0,11
2016-10-28,50,PRODUCE,1568.25,1
2016-10-28,51,PERSONAL CARE,225.0,10
2016-10-28,51,PRODUCE,4043.493,1
2016-10-28,52,PERSONAL CARE,0.0,0
2016-10-28,52,PRODUCE,0.0,0
2016-10-28,53,PERSONAL CARE,164.0,7
2016-10-28,53,PRODUCE,1618.044,1
2016-10-28,54,PERSONAL CARE,112.0,5
2016-10-28,54,PRODUCE,538.32,4
2016-10-28,6,PERSONAL CARE,248.0,12
2016-10-28,6,PRODUCE,1820.8411,0
2016-10-28,7,PERSONAL CARE,196.0,9
2016-10-28,7,PRODUCE,4517.794,1
2016-10-28,8,PERSONAL CARE,271.0,11
2016-10-28,8,PRODUCE,4016.103,1
2016-10-28,9,PERSONAL CARE,196.0,6
2016-10-28,9,PRODUCE,993.76,5
2016-10-29,1,PERSONAL CARE,174.0,10
2016-10-29,1,PRODUCE,2032.158,0
2016-10-29,10,PERSONAL CARE,245.0,7
2016-10-29,10,PRODUCE,229.244,3
2016-10-29,11,PERSONAL CARE,437.0,9
2016-10-29,11,PRODUCE,1097.553,4
2016-10-29,12,PERSONAL CARE,152.0,6
2016-10-29,12,PRODUCE,326.197,4
2016-10-29,13,PERSONAL CARE,284.0,7
2016-10-29,13,PRODUCE,213.751,3
2016-10-29,14,PERSONAL CARE,429.0,6
2016-10-29,14,PRODUCE,406.138,5
2016-10-29,15,PERSONAL CARE,194.0,6
2016-10-29,15,PRODUCE,494.89,4
2016-10-29,16,PERSONAL CARE,179.0,5
2016-10-29,16,PRODUCE,459.469,4
2016-10-29,17,PERSONAL CARE,245.0,8
2016-10-29,17,PRODUCE,1427.44,5
2016-10-29,18,PERSONAL CARE,0.0,0
2016-10-29,18,PRODUCE,0.0,0
2016-10-29,19,PERSONAL CARE,357.0,9
2016-10-29,19,PRODUCE,541.465,4
2016-10-29,2,PERSONAL CARE,270.0,13
